Recombinations
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 151, at = 34, to = 71)], startingpoint = 34, pathevaluation = 0.9999999999972737)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 170, at = 51, to = 23)], startingpoint = 51, pathevaluation = 0.998693353020315)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 92, at = 54, to = 63)], startingpoint = 54, pathevaluation = 0.9999679981430865)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 82, at = 38, to = 66)], startingpoint = 38, pathevaluation = 0.4999989861652035)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 95, at = 23, to = 46)], startingpoint = 23, pathevaluation = 0.9999431883101072)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 99, at = 23, to = 40)], startingpoint = 23, pathevaluation = 0.999913097816734)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 75, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 166, at = 62, to = 61)], startingpoint = 62, pathevaluation = 0.9866701596076055)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 166, at = 53, to = 65)], startingpoint = 53, pathevaluation = 0.511516189713493)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 79, at = 69, to = 57)], startingpoint = 69, pathevaluation = 0.49999945931529516)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 147, at = 4, to = 3)], startingpoint = 4, pathevaluation = 0.9999999999980915)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 208, at = 9, to = 29)], startingpoint = 9, pathevaluation = 0.16667412411341892)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 177, at = 63, to = 61)], startingpoint = 63, pathevaluation = 0.49752760997105605)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 212, at = 26, to = 67)], startingpoint = 26, pathevaluation = 0.4947816544038409)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 156, at = 52, to = 44)], startingpoint = 52, pathevaluation = 0.9999913892683933)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 209, at = 30, to = 3)], startingpoint = 30, pathevaluation = 0.9999999819169493)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 87, at = 72, to = 40)], startingpoint = 72, pathevaluation = 0.999999998768804)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 206, at = 64, to = 40)], startingpoint = 64, pathevaluation = 0.5002677388145521)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 189, at = 27, to = 28)], startingpoint = 27, pathevaluation = 0.9999999999975673)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 214, at = 75, to = 6)], startingpoint = 75, pathevaluation = 0.9999999665289379)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 87, at = 76, to = 71)], startingpoint = 76, pathevaluation = 0.9999999999995983)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 125, at = 41, to = 14)], startingpoint = 41, pathevaluation = 0.9999999999770313)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 185, at = 74, to = 49)], startingpoint = 74, pathevaluation = 0.4999999848408602)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 214, at = 22, to = 68)], startingpoint = 22, pathevaluation = 0.4988226064928399)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 197, at = 53, to = 37)], startingpoint = 53, pathevaluation = 0.9999985272994564)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 205, at = 22, to = 64), (position = 248, at = 64, to = 22)], startingpoint = 22, pathevaluation = 0.4999833487374853)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 121, at = 44, to = 76)], startingpoint = 44, pathevaluation = 0.9999999999593951)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 96, at = 34, to = 63)], startingpoint = 34, pathevaluation = 0.9999998796277872)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 27, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 114, at = 74, to = 14)], startingpoint = 74, pathevaluation = 0.9999999999963065)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 90, at = 16, to = 32)], startingpoint = 16, pathevaluation = 0.49999999999192873)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 242, at = 43, to = 29)], startingpoint = 43, pathevaluation = 0.13231651109253081)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 214, at = 18, to = 69)], startingpoint = 18, pathevaluation = 0.49925076916320726)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 63, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 215, at = 61, to = 19)], startingpoint = 61, pathevaluation = 0.35958999566024485)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 96, at = 55, to = 53)], startingpoint = 55, pathevaluation = 0.9999999892557675)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 204, at = 28, to = 48)], startingpoint = 28, pathevaluation = 0.9999992166976293)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 166, at = 43, to = 41)], startingpoint = 43, pathevaluation = 0.9999999999942708)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 153, at = 37, to = 65)], startingpoint = 37, pathevaluation = 0.9994460518218479)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 48, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 204, at = 51, to = 46)], startingpoint = 51, pathevaluation = 0.9999648787123634)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 150, at = 15, to = 4)], startingpoint = 15, pathevaluation = 0.9999999999982966)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 108, at = 49, to = 28)], startingpoint = 49, pathevaluation = 0.9999999999888092)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 51, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 82, at = 65, to = 6)], startingpoint = 65, pathevaluation = 0.9999998248584702)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 191, at = 74, to = 42)], startingpoint = 74, pathevaluation = 0.9999999487381762)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 215, at = 55, to = 38)], startingpoint = 55, pathevaluation = 0.972528070799062)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 144, at = 54, to = 12)], startingpoint = 54, pathevaluation = 0.9999999999912959)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 88, at = 26, to = 25)], startingpoint = 26, pathevaluation = 0.9999999968733979)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 20, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 112, at = 44, to = 68)], startingpoint = 44, pathevaluation = 0.9998455236152068)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 85, at = 4, to = 61)], startingpoint = 4, pathevaluation = 0.9999999997051395)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 154, at = 6, to = 4)], startingpoint = 6, pathevaluation = 0.9999999999993108)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 97, at = 62, to = 64), (position = 120, at = 64, to = 24)], startingpoint = 62, pathevaluation = 0.9999999995107245)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 143, at = 76, to = 29)], startingpoint = 76, pathevaluation = 0.9999999991965443)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 50, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 163, at = 63, to = 69)], startingpoint = 63, pathevaluation = 0.6042281987873596)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 157, at = 25, to = 55)], startingpoint = 25, pathevaluation = 0.999999991219117)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 113, at = 68, to = 53)], startingpoint = 68, pathevaluation = 0.9999999999920834)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 179, at = 27, to = 65)], startingpoint = 27, pathevaluation = 0.9999737194465208)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 153, at = 21, to = 15)], startingpoint = 21, pathevaluation = 0.999999999992951)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 65, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 85, at = 68, to = 34)], startingpoint = 68, pathevaluation = 0.9999998267025576)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 218, at = 57, to = 46)], startingpoint = 57, pathevaluation = 0.9999465145216692)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 13, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 176, at = 42, to = 28)], startingpoint = 42, pathevaluation = 0.9999999999621093)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 69, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 195, at = 25, to = 28)], startingpoint = 25, pathevaluation = 0.99999999999896)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 80, at = 4, to = 39)], startingpoint = 4, pathevaluation = 0.9999999992100865)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 196, at = 16, to = 66)], startingpoint = 16, pathevaluation = 0.9402403076740135)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 66, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 99, at = 36, to = 48)], startingpoint = 36, pathevaluation = 0.9999999936625812)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 94, at = 63, to = 19)], startingpoint = 63, pathevaluation = 0.9999999997463704)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 155, at = 6, to = 37)], startingpoint = 6, pathevaluation = 0.9999999201016273)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 66, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 51, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 161, at = 25, to = 1)], startingpoint = 25, pathevaluation = 0.9999999999985419)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 140, at = 7, to = 44)], startingpoint = 7, pathevaluation = 0.9999999995089411)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 57, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 63, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 141, at = 32, to = 5)], startingpoint = 32, pathevaluation = 0.9999999998388449)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 168, at = 65, to = 28)], startingpoint = 65, pathevaluation = 0.9999999999992534)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 180, at = 24, to = 43)], startingpoint = 24, pathevaluation = 0.5024201671999727)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 184, at = 33, to = 72)], startingpoint = 33, pathevaluation = 0.9999999994578305)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 78, at = 74, to = 65)], startingpoint = 74, pathevaluation = 0.9999999999498489)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 191, at = 65, to = 59)], startingpoint = 65, pathevaluation = 0.9998130777857693)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 111, at = 7, to = 49)], startingpoint = 7, pathevaluation = 0.9999999999952983)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 142, at = 64, to = 59), (position = 94, at = 67, to = 64)], startingpoint = 67, pathevaluation = 0.9999994163323219)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 105, at = 41, to = 74)], startingpoint = 41, pathevaluation = 0.9999999999480862)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 220, at = 26, to = 41)], startingpoint = 26, pathevaluation = 0.9999931952750087)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 118, at = 68, to = 8)], startingpoint = 68, pathevaluation = 0.9860973833287557)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 103, at = 33, to = 15)], startingpoint = 33, pathevaluation = 0.9999999999159509)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 185, at = 1, to = 38)], startingpoint = 1, pathevaluation = 0.9924085916086326)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 140, at = 1, to = 39)], startingpoint = 1, pathevaluation = 0.9999999999972987)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 140, at = 53, to = 55)], startingpoint = 53, pathevaluation = 0.9999999999785383)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 143, at = 47, to = 24)], startingpoint = 47, pathevaluation = 0.9999999999985888)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 91, at = 69, to = 72)], startingpoint = 69, pathevaluation = 0.9999999797440736)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 98, at = 11, to = 14)], startingpoint = 11, pathevaluation = 0.9999999998571947)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 103, at = 30, to = 55)], startingpoint = 30, pathevaluation = 0.5000021308955853)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 10, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 161, at = 50, to = 65)], startingpoint = 50, pathevaluation = 0.9999960207347088)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 61, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 173, at = 14, to = 50)], startingpoint = 14, pathevaluation = 0.3514273170513333)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 126, at = 23, to = 32)], startingpoint = 23, pathevaluation = 0.500000025980961)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 103, at = 74, to = 46)], startingpoint = 74, pathevaluation = 0.9999999999949226)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 97, at = 3, to = 36)], startingpoint = 3, pathevaluation = 0.9999999999944158)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 85, at = 44, to = 55)], startingpoint = 44, pathevaluation = 0.9999989612118991)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 103, at = 72, to = 14)], startingpoint = 72, pathevaluation = 0.9999999999921979)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 212, at = 72, to = 41)], startingpoint = 72, pathevaluation = 0.999999967994282)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 104, at = 47, to = 9)], startingpoint = 47, pathevaluation = 0.9999999999794748)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 123, at = 71, to = 23)], startingpoint = 71, pathevaluation = 0.9999999999983725)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 126, at = 30, to = 43)], startingpoint = 30, pathevaluation = 0.5033250126826835)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 114, at = 59, to = 3)], startingpoint = 59, pathevaluation = 0.9999999999652865)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 72, at = 51, to = 15)], startingpoint = 51, pathevaluation = 0.9999999982890584)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 182, at = 38, to = 65)], startingpoint = 38, pathevaluation = 0.9989168569679727)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 23, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 146, at = 41, to = 24)], startingpoint = 41, pathevaluation = 0.9999999999983249)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 108, at = 63, to = 64), (position = 126, at = 64, to = 30)], startingpoint = 63, pathevaluation = 0.9999999999116822)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 145, at = 7, to = 71)], startingpoint = 7, pathevaluation = 0.9999999999990253)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 177, at = 56, to = 44)], startingpoint = 56, pathevaluation = 0.9929153106081846)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 162, at = 70, to = 5)], startingpoint = 70, pathevaluation = 0.9999999997020469)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 239, at = 17, to = 66), (position = 176, at = 62, to = 17)], startingpoint = 62, pathevaluation = 0.2462916548656103)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 165, at = 20, to = 18)], startingpoint = 20, pathevaluation = 0.9435875238919597)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 197, at = 27, to = 43)], startingpoint = 27, pathevaluation = 0.9999999607680322)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 194, at = 75, to = 7)], startingpoint = 75, pathevaluation = 0.9999999993329899)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 145, at = 31, to = 45)], startingpoint = 31, pathevaluation = 0.9999999998085944)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 171, at = 16, to = 18)], startingpoint = 16, pathevaluation = 0.8996764870020668)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 88, at = 48, to = 60)], startingpoint = 48, pathevaluation = 0.34652290518556944)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 180, at = 70, to = 55)], startingpoint = 70, pathevaluation = 0.4999889382085353)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 167, at = 71, to = 65)], startingpoint = 71, pathevaluation = 0.500480447024091)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 46, at = 30, to = 41)], startingpoint = 30, pathevaluation = 0.3226910923894926)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 142, at = 25, to = 33)], startingpoint = 25, pathevaluation = 0.999999999998533)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 146, at = 40, to = 44)], startingpoint = 40, pathevaluation = 0.9650996430221658)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 46, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 96, at = 27, to = 62)], startingpoint = 27, pathevaluation = 0.9999988257463018)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 151, at = 27, to = 76)], startingpoint = 27, pathevaluation = 0.9999999999972986)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 107, at = 65, to = 17)], startingpoint = 65, pathevaluation = 0.9999999999885482)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 217, at = 23, to = 46)], startingpoint = 23, pathevaluation = 0.9999406347086677)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 90, at = 48, to = 27)], startingpoint = 48, pathevaluation = 0.9999999993559217)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 80, at = 4, to = 50)], startingpoint = 4, pathevaluation = 0.9999999994526729)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 101, at = 75, to = 68)], startingpoint = 75, pathevaluation = 0.9999999999993118)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 98, at = 14, to = 4)], startingpoint = 14, pathevaluation = 0.9999999999981246)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 5, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 70, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 192, at = 74, to = 72)], startingpoint = 74, pathevaluation = 0.9999999988966631)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 192, at = 68, to = 44)], startingpoint = 68, pathevaluation = 0.9920218415653714)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 40, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 157, at = 27, to = 39)], startingpoint = 27, pathevaluation = 0.9999999999973356)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 151, at = 38, to = 72)], startingpoint = 38, pathevaluation = 0.9999999999979882)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 179, at = 39, to = 46)], startingpoint = 39, pathevaluation = 0.948883040606544)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 141, at = 72, to = 24)], startingpoint = 72, pathevaluation = 0.9999999999987245)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 159, at = 38, to = 31)], startingpoint = 38, pathevaluation = 0.49999999420257013)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 170, at = 61, to = 18)], startingpoint = 61, pathevaluation = 0.9996476829514511)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 85, at = 40, to = 30)], startingpoint = 40, pathevaluation = 0.9999999995656983)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 148, at = 58, to = 68)], startingpoint = 58, pathevaluation = 0.9999999999904893)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 33, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 196, at = 38, to = 65)], startingpoint = 38, pathevaluation = 0.9987366127825498)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 83, at = 27, to = 71)], startingpoint = 27, pathevaluation = 0.9999998579536226)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 208, at = 3, to = 65)], startingpoint = 3, pathevaluation = 0.9998447947890517)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 99, at = 12, to = 37)], startingpoint = 12, pathevaluation = 0.9999999998492506)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 157, at = 16, to = 61)], startingpoint = 16, pathevaluation = 0.9999999997865743)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 52, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 148, at = 64, to = 57), (position = 95, at = 65, to = 64)], startingpoint = 65, pathevaluation = 0.9999998214053153)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 120, at = 12, to = 29)], startingpoint = 12, pathevaluation = 0.9999999999934497)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 104, at = 47, to = 21)], startingpoint = 47, pathevaluation = 0.9999999999767094)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 40, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 153, at = 44, to = 23)], startingpoint = 44, pathevaluation = 0.9999999999866043)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 120, at = 1, to = 3)], startingpoint = 1, pathevaluation = 0.9999999999972636)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 123, at = 64, to = 36), (position = 105, at = 67, to = 64)], startingpoint = 67, pathevaluation = 0.999999999986689)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 95, at = 36, to = 70)], startingpoint = 36, pathevaluation = 0.6646088666887424)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 164, at = 66, to = 17)], startingpoint = 66, pathevaluation = 0.9999999999986179)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 83, at = 71, to = 74)], startingpoint = 71, pathevaluation = 0.9999997787679179)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 111, at = 62, to = 66)], startingpoint = 62, pathevaluation = 0.9999999999763909)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 170, at = 61, to = 18)], startingpoint = 61, pathevaluation = 0.9997760836841706)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 126, at = 3, to = 72)], startingpoint = 3, pathevaluation = 0.9999999999995838)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 151, at = 55, to = 74)], startingpoint = 55, pathevaluation = 0.9999999999988115)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 103, at = 51, to = 72)], startingpoint = 51, pathevaluation = 0.99999999999725)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 159, at = 20, to = 18)], startingpoint = 20, pathevaluation = 0.17947968198706013)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 220, at = 53, to = 1)], startingpoint = 53, pathevaluation = 0.9999973976749102)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[], startingpoint = 74, pathevaluation = 0.0)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 159, at = 5, to = 44), (position = 152, at = 22, to = 5)], startingpoint = 22, pathevaluation = 0.9999809390051672)"
"(recombinations = @NamedTuple{position::Int64, at::Int64, to::Int64}[(position = 176, at = 63, to = 18)], startingpoint = 63, pathevaluation = 0.7930320324391504)"
