Probability
1.0
1.0
0.999999999233293
0.5814601412614105
0.12594591036776087
1.0
0.15937350251954596
1.0
8.922097146473621e-5
1.0
1.0
1.0
1.0
0.9999999593459932
1.0
1.0
1.0
1.0
0.001167530877835624
1.0
1.0
1.0
0.9999999500883039
1.0
1.0
0.9999999974295091
0.9999999999999901
0.9999999999999991
0.9999999208646344
0.9999583837121168
0.14893563792834483
1.0
1.0
1.0
0.9999947434548124
1.0
1.0
0.00046860892072738173
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.0001828493963146521
0.9999942117474856
1.0
1.0
4.220637698097317e-5
1.0
0.0030466012744453258
1.0
1.0
1.0
1.0
1.0
0.9999999999995445
0.4170209984327426
1.0
2.5686275924336076e-6
0.0004388159669161905
1.0
1.0
1.0
1.0
1.0
0.2319178558926479
0.9782655806395852
1.0
1.0
0.03380278767231061
1.0
1.0
1.0
1.0
1.0
1.0
3.887034846355922e-5
1.0
0.09027334383183235
1.0
1.0
1.0
1.0
0.9999999999999988
1.0
1.0
1.0
1.0
0.9999999999999993
1.0
1.0
0.9999999999999996
1.0
1.0
1.0
0.9102763238226919
1.0
1.0
1.0
1.0
0.000874148186886512
1.0
1.0
1.0
1.0
0.9999999247674084
0.9999999999996336
1.0
1.0
1.0
0.9999999999994538
1.0
1.0
1.0
0.9875314944945106
1.0
0.36910398218483664
0.9999999999985901
1.0
1.0
1.0
1.0
1.0
5.6767345522145055e-5
0.9887926659484956
1.0
1.0
1.0
1.0
0.9999999999999971
1.0
1.0
1.0
0.9999998325618323
1.0
1.0
0.0006803583880748768
0.0003815970153116082
0.9999999999769345
1.0
1.0
1.0
0.9999760211697255
1.0
1.0
1.0
1.0
0.9999935681546612
0.9999998598456368
1.0
0.9999997374836626
0.9999999489416006
1.0
0.999999999999999
0.9998688984591475
1.0
0.09491757265680686
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.001561459546367705
1.0
0.9999999999997886
0.001313570031532851
0.9999997620390458
1.0
0.9999999981565593
0.9999999999999842
1.0
1.0
1.0
1.0
0.9999999999998938
1.0
0.00010664059698604934
0.9999999999999969
0.9999999976357207
1.0
3.160736854074912e-5
1.0
0.000603003995585935
2.9697638023126543e-5
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9999999983058452
0.9999999961582685
7.712031060416677e-5
1.0
0.0002104195940056384
1.0
1.0
0.9999999999997226
0.0011483880533351828
1.0
0.018664570868308476
1.0
1.0
0.9999998092987555
1.0
1.0
0.9257940596931428
1.0
1.0
1.0
1.0
4.7246519925082935e-5
1.0
1.0
1.0
1.0
1.0
0.9999999999999999
0.9999999999958237
1.0
0.9999999999999097
1.0
0.9999999999993734
0.9909031764016563
1.0
1.0
0.21653218821919806
0.999969540984859
0.00030426863446213675
0.0006748977016662228
0.9999997268421894
1.0
0.006841231709126143
1.0
1.0
1.0
0.00028232364143122206
1.0
0.9728900178051268
0.9999999999993734
1.0
1.0
1.0
1.0
0.9999985605888342
0.00018532674511477073
1.0
1.0
0.0011881946952220913
0.5228560520424601
1.0
0.9998546762889058
0.0011642983593888163
0.9999978484586362
0.9999886657621776
1.0
0.02016265586478986
1.0
0.9999999999999867
1.0
1.0
0.999997813667394
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.9999972202393541
1.0
0.0004383579593878873
0.005417767005527909
1.0
0.0011970404844864424
1.0
1.0
0.9999999998819026
0.9999999889558799
0.9256741131992758
1.0
1.0
0.6724385385204625
0.9999999999999999
1.0
1.0
1.0
1.0
1.0
0.992382196339253
1.0
1.0
0.0006179498889525155
1.0
0.00015990162491432891
1.0
1.0
0.9999999999999983
1.0
1.0
1.0
0.00020889495117495523
1.0
0.999999998071241
0.9999999999948278
0.9999999999527729
0.99998968765852
0.9999453655109305
1.0
1.0
0.9999990549095361
0.9999850062072806
1.0
1.0
1.0
1.0
0.9997166805028498
0.0007798414786363345
